date,state,fips,cases,deaths,Inpatient Beds Occupied Estimated,Count LL_inpatient beds occupied,Count UL_inpatient beds occupied,Percentage of Inpatient Beds Occupied Estimated,Percentage LL_inpatient beds occupied,Percentage UL_inpatient beds occupied,Total Inpatient Beds_x,Total LL_inpatient beds occupied,Total UL_inpatient beds occupied,geocoded_state_x,Inpatient Beds Occupied by COVID-19 Patients Estimated,Count LL_occupied by COVID-19 patients,Count UL_occupied by COVID-19 patients,Percentage of Inpatient Beds Occupied by COVID-19 Patients Estimated,Percentage LL_occupied by COVID-19 patients,Percentage UL_occupied by COVID-19 patients,Total Inpatient Beds_y,Total LL_occupied by COVID-19 patients,Total UL_occupied by COVID-19 patients,geocoded_state_y,Staffed Adult ICU Beds Occupied Estimated,Count LL_ICU Beds Occupied,Count UL_ICU Beds Occupied,Percentage of Staffed Adult ICU Beds Occupied Estimated,Percentage LL_ICU Beds Occupied,Percentage UL_ICU Beds Occupied,Total Staffed Adult ICU Beds,Total LL_ICU Beds Occupied,Total UL_ICU Beds Occupied,geocoded_state
2021-04-24,ID,16,186300,2033,1718,1718,1718,52.6,52.6,52.6,3266,3266,3266,POINT (-114.659366 44.389073),132,132,132,4.04,4.04,4.04,3266,3266,3266,POINT (-114.659366 44.389073),208,203,212,68.26,68.26,68.26,304,304,304,POINT (-114.659366 44.389073)
2021-04-24,IL,17,1322640,24114,19691,19689,19693,68.6,68.6,68.6,28702,28702,28702,POINT (-89.148632 40.124144),2112,2108,2115,7.36,7.36,7.36,28702,28702,28702,POINT (-89.148632 40.124144),2233,2233,2233,65.31,65.31,65.31,3419,3419,3419,POINT (-89.148632 40.124144)
2021-04-24,IN,18,717263,13271,10464,10464,10464,62.43,62.43,62.43,16760,16760,16760,POINT (-86.2818 39.919991),860,858,862,5.13,5.13,5.13,16760,16760,16760,POINT (-86.2818 39.919991),1509,1508,1510,69.41,69.41,69.41,2174,2174,2174,POINT (-86.2818 39.919991)
2021-04-24,IA,19,362732,5927,4483,4481,4485,58.49,58.49,58.49,7664,7664,7664,POINT (-93.500061 42.074659),194,194,194,2.56,2.56,2.56,7664,7664,7664,POINT (-93.500061 42.074659),422,421,422,64.06,63.82,64.3,658,657,659,POINT (-93.500061 42.074659)
2021-04-24,KS,20,309544,5009,4160,4160,4160,53.37,53.37,53.37,7794,7794,7794,POINT (-98.38018 38.484729),191,191,191,2.45,2.45,2.45,7794,7794,7794,POINT (-98.38018 38.484729),528,528,528,67.26,67.26,67.26,785,785,785,POINT (-98.38018 38.484729)
2021-04-24,KY,21,443955,6544,7156,7141,7171,58.13,58.13,58.13,12311,12311,12311,POINT (-85.290484 37.526683),395,395,395,3.21,3.21,3.21,12311,12311,12311,POINT (-85.290484 37.526683),1052,1050,1054,59.77,59.77,59.77,1760,1760,1760,POINT (-85.290484 37.526683)
2021-04-24,LA,22,455541,10336,8063,8060,8067,64.5,64.5,64.5,12501,12501,12501,POINT (-91.840238 30.921314),269,269,269,2.19,2.19,2.19,12501,12501,12501,POINT (-91.840238 30.921314),1090,1090,1090,61.72,61.72,61.72,1766,1766,1766,POINT (-91.840238 30.921314)
2021-04-24,ME,23,59612,772,1929,1929,1929,67.61,67.61,67.61,2853,2853,2853,POINT (-69.06137 45.117911),136,135,138,4.78,4.78,4.78,2853,2853,2853,POINT (-69.06137 45.117911),240,240,240,75.71,75.71,75.71,317,317,317,POINT (-69.06137 45.117911)
2021-04-24,MD,24,442537,8648,8111,8111,8111,82.05,82.05,82.05,9885,9885,9885,POINT (-76.687282 38.946466),1346,1346,1346,13.62,13.62,13.62,9885,9885,9885,POINT (-76.687282 38.946466),960,960,960,74.77,74.77,74.77,1284,1280,1288,POINT (-76.687282 38.946466)
2021-04-24,MA,25,681570,17544,13402,13402,13402,80.51,80.51,80.51,16647,16647,16647,POINT (-71.481104 42.151077),551,551,551,3.31,3.31,3.31,16647,16647,16647,POINT (-71.481104 42.151077),1009,1009,1009,72.75,72.75,72.75,1387,1387,1387,POINT (-71.481104 42.151077)
2021-04-24,MI,26,911090,18398,16454,16454,16454,79.26,79.26,79.26,20759,20759,20759,POINT (-85.730977 44.874798),3638,3638,3639,17.53,17.53,17.53,20759,20759,20759,POINT (-85.730977 44.874798),2258,2258,2258,83.2,83.2,83.2,2714,2714,2714,POINT (-85.730977 44.874798)
2021-04-24,MN,27,566765,7150,7370,7370,7370,76.36,76.36,76.36,9652,9652,9652,POINT (-94.198308 46.349153),742,740,743,7.68,7.68,7.68,9652,9652,9652,POINT (-94.198308 46.349153),722,721,723,77.38,72.67,82.1,933,908,958,POINT (-94.198308 46.349153)
2021-04-24,MS,28,310349,7175,4707,4706,4708,60.32,60.32,60.32,7803,7803,7803,POINT (-89.65344 32.713378),226,225,228,2.9,2.9,2.9,7803,7803,7803,POINT (-89.65344 32.713378),579,579,579,69.68,69.68,69.68,831,831,831,POINT (-89.65344 32.713378)
2021-04-24,MO,29,597228,9179,10855,10855,10855,76.4,76.4,76.4,14209,14209,14209,POINT (-92.477244 38.3675),781,780,782,5.5,5.5,5.5,14209,14209,14209,POINT (-92.477244 38.3675),1306,1305,1308,77.86,77.86,77.86,1678,1678,1678,POINT (-92.477244 38.3675)
2021-04-24,MT,30,108121,1563,1764,1764,1764,62.33,62.33,62.33,2830,2830,2830,POINT (-109.645127 47.033521),53,53,53,1.87,1.87,1.87,2830,2830,2830,POINT (-109.645127 47.033521),122,122,122,52.59,52.59,52.59,232,232,232,POINT (-109.645127 47.033521)
2021-04-24,NE,31,218580,2356,2600,2599,2600,64.76,64.76,64.76,4014,4014,4014,POINT (-99.810595 41.527099),140,140,140,3.56,3.56,3.56,4014,4014,4014,POINT (-99.810595 41.527099),384,384,384,68.09,68.09,68.09,564,564,564,POINT (-99.810595 41.527099)
2021-04-24,NV,32,312840,5422,5125,5124,5126,67.63,67.63,67.63,7578,7578,7578,POINT (-114.916992 39.283294),333,333,333,4.49,4.49,4.49,7578,7578,7578,POINT (-114.916992 39.283294),604,604,604,70.31,70.31,70.31,859,859,859,POINT (-114.916992 39.283294)
2021-04-24,NH,33,93542,1282,1893,1893,1893,68.17,68.17,68.17,2777,2777,2777,POINT (-71.57139 43.680429),128,128,128,4.61,4.61,4.61,2777,2777,2777,POINT (-71.57139 43.680429),167,167,167,59.22,59.22,59.22,282,282,282,POINT (-71.57139 43.680429)
2021-04-24,NJ,34,996197,25367,13666,13666,13666,67.41,67.41,67.41,20273,20273,20273,POINT (-74.655514 40.110253),1816,1816,1816,8.96,8.96,8.96,20273,20273,20273,POINT (-74.655514 40.110253),1358,1358,1358,46.02,46.02,46.02,2951,2951,2951,POINT (-74.655514 40.110253)
2021-04-24,NM,35,196221,4026,2496,2496,2496,68.33,68.2,68.46,3653,3650,3656,POINT (-106.108388 34.421369),124,123,126,3.41,3.07,3.75,3653,3650,3656,POINT (-106.108388 34.421369),325,325,325,81.45,81.45,81.45,399,399,399,POINT (-106.108388 34.421369)
2021-04-24,NY,36,2025257,51419,34391,34370,34412,71.97,71.79,72.14,47788,47748,47828,POINT (-75.59655 42.921241),3782,3780,3784,7.91,7.86,7.97,47788,47748,47828,POINT (-75.59655 42.921241),3599,3596,3601,66.42,66.25,66.59,5418,5414,5422,POINT (-75.59655 42.921241)
2021-04-24,NC,37,963886,12553,16020,16020,16020,74.43,74.43,74.43,21524,21524,21524,POINT (-79.130883 35.52603),1151,1150,1152,5.38,5.38,5.38,21524,21524,21524,POINT (-79.130883 35.52603),1862,1861,1862,76.17,75.89,76.44,2444,2440,2448,POINT (-79.130883 35.52603)
2021-04-24,ND,38,106687,1517,1443,1431,1455,72.04,70.22,73.86,2003,1989,2017,POINT (-100.46931 47.446305),109,109,109,5.44,5.11,5.78,2003,1989,2017,POINT (-100.46931 47.446305),129,129,129,65.15,65.15,65.15,198,198,198,POINT (-100.46931 47.446305)
2021-04-24,OH,39,1063433,19122,19793,19793,19793,69.22,69.22,69.22,28595,28595,28595,POINT (-82.70936 40.415534),1663,1663,1663,5.83,5.83,5.83,28595,28595,28595,POINT (-82.70936 40.415534),2784,2780,2789,68.16,67.77,68.56,4085,4078,4092,POINT (-82.70936 40.415534)
2021-04-24,OK,40,446550,6716,6167,6143,6191,66.16,65.99,66.32,9322,9275,9369,POINT (-97.508297 35.583449),277,276,278,3.01,2.98,3.03,9322,9275,9369,POINT (-97.508297 35.583449),748,748,748,75.18,75.18,75.18,995,995,995,POINT (-97.508297 35.583449)
2021-04-24,OR,41,179930,2496,5011,5011,5011,74.47,74.47,74.47,6729,6729,6729,POINT (-120.605279 43.940449),372,372,373,5.54,5.54,5.54,6729,6729,6729,POINT (-120.605279 43.940449),535,535,535,68.41,68.41,68.41,782,782,782,POINT (-120.605279 43.940449)
2021-04-24,PA,42,1135903,26033,23255,22812,23698,77.58,72.86,82.3,29976,29413,30539,POINT (-77.838886 40.896694),3024,3017,3031,10.2,8.98,11.42,29976,29413,30539,POINT (-77.838886 40.896694),2829,2793,2865,77.95,72.61,83.29,3630,3524,3735,POINT (-77.838886 40.896694)
2021-04-24,RI,44,146324,2660,2024,2024,2024,90.84,90.84,90.84,2228,2228,2228,POINT (-71.534637 41.572574),181,181,181,8.12,8.12,8.12,2228,2228,2228,POINT (-71.534637 41.572574),132,132,132,88.0,88.0,88.0,150,150,150,POINT (-71.534637 41.572574)
2021-04-24,SC,45,574226,9414,6747,6225,7269,74.73,74.73,74.73,9029,8396,9662,POINT (-80.864614 33.878572),442,418,466,4.9,4.9,4.9,9029,8396,9662,POINT (-80.864614 33.878572),806,721,891,69.36,69.36,69.36,1162,1051,1273,POINT (-80.864614 33.878572)
2021-04-24,SD,46,121986,1958,1332,1332,1332,56.7,56.7,56.7,2349,2343,2355,POINT (-100.230491 44.43614),98,98,98,4.17,4.17,4.17,2349,2343,2355,POINT (-100.230491 44.43614),120,120,120,53.57,53.57,53.57,224,222,226,POINT (-100.230491 44.43614)
2021-04-24,TN,47,826608,12045,12072,12072,12072,68.5,68.5,68.5,17624,17624,17624,POINT (-86.343226 35.842998),856,854,858,4.98,4.98,4.98,17624,17624,17624,POINT (-86.343226 35.842998),1690,1662,1718,71.98,71.98,71.98,2348,2348,2348,POINT (-86.343226 35.842998)
2021-04-24,TX,48,2872818,50087,42282,42277,42287,70.67,70.64,70.7,59832,59825,59840,POINT (-99.317341 31.447238),3166,3165,3167,5.31,5.29,5.32,59832,59825,59840,POINT (-99.317341 31.447238),5412,5406,5418,83.33,83.05,83.6,6495,6488,6502,POINT (-99.317341 31.447238)
2021-04-24,UT,49,395214,2180,2972,2972,2972,55.94,55.94,55.94,5313,5313,5313,POINT (-111.678222 39.323779),169,169,169,3.18,3.18,3.18,5313,5313,5313,POINT (-111.678222 39.323779),376,376,376,61.54,61.54,61.54,611,611,611,POINT (-111.678222 39.323779)
2021-04-24,VT,50,22479,244,748,748,748,63.44,63.44,63.44,1179,1179,1179,POINT (-72.662695 44.075252),24,23,24,1.99,1.99,1.99,1179,1179,1179,POINT (-72.662695 44.075252),68,68,68,70.83,70.83,70.83,96,96,96,POINT (-72.662695 44.075252)
2021-04-24,VA,51,653326,10675,11089,11089,11089,68.85,68.85,68.85,16107,16107,16107,POINT (-78.666382 37.510861),951,951,951,5.9,5.9,5.9,16107,16107,16107,POINT (-78.666382 37.510861),1294,1293,1294,67.72,67.6,67.85,1910,1909,1911,POINT (-78.666382 37.510861)
2021-04-24,WA,53,396890,5478,8662,8662,8662,65.31,65.31,65.31,13262,13262,13262,POINT (-120.592492 47.411715),703,695,710,5.3,5.3,5.3,13262,13262,13262,POINT (-120.592492 47.411715),924,924,924,68.55,68.55,68.55,1348,1348,1348,POINT (-120.592492 47.411715)
2021-04-24,WV,54,151068,2817,3689,3689,3689,74.0,74.0,74.0,4985,4985,4985,POINT (-80.613729 38.642579),243,243,243,4.87,4.87,4.87,4985,4985,4985,POINT (-80.613729 38.642579),456,456,456,75.37,75.37,75.37,605,605,605,POINT (-80.613729 38.642579)
2021-04-24,WI,55,656203,7474,7524,7522,7526,62.71,62.71,62.71,11998,11998,11998,POINT (-89.732969 44.639954),401,401,401,3.42,3.42,3.42,11998,11998,11998,POINT (-89.732969 44.639954),864,864,865,55.03,54.83,55.23,1571,1569,1573,POINT (-89.732969 44.639954)
2021-04-24,WY,56,57696,705,508,506,510,35.38,32.71,38.04,1436,1404,1468,POINT (-107.55145 42.999627),31,31,31,2.17,1.5,2.85,1436,1404,1468,POINT (-107.55145 42.999627),44,44,44,34.65,32.95,36.34,127,126,128,POINT (-107.55145 42.999627)
2021-04-25,AL,1,526131,10851,9530,9530,9530,68.4,68.4,68.4,13933,13933,13933,POINT (-86.844516 32.756889),447,447,447,3.21,3.21,3.21,13933,13933,13933,POINT (-86.844516 32.756889),1230,1229,1230,77.08,77.08,77.08,1595,1595,1595,POINT (-86.844516 32.756889)
2021-04-25,AK,2,66518,318,848,848,848,56.87,56.87,56.87,1491,1491,1491,POINT (-151.631889 63.631126),41,41,41,2.75,2.75,2.75,1491,1491,1491,POINT (-151.631889 63.631126),91,91,91,65.47,65.47,65.47,139,139,139,POINT (-151.631889 63.631126)
2021-04-25,AZ,4,858737,17268,9042,8966,9117,65.6,63.94,67.25,13783,13702,13865,POINT (-111.664616 34.293239),582,577,587,4.23,3.8,4.66,13783,13702,13865,POINT (-111.664616 34.293239),1084,1072,1097,51.04,49.03,53.05,2125,2107,2142,POINT (-111.664616 34.293239)
2021-04-25,AR,5,334706,5718,4860,4860,4860,64.83,64.83,64.83,7496,7496,7496,POINT (-92.439162 34.899825),192,192,192,2.56,2.56,2.56,7496,7496,7496,POINT (-92.439162 34.899825),666,665,667,67.34,67.34,67.34,989,989,989,POINT (-92.439162 34.899825)
2021-04-25,CA,6,3731679,61462,41620,41575,41665,71.45,71.15,71.74,58254,58173,58335,POINT (-119.662127 37.211164),2026,2024,2027,3.48,3.41,3.54,58254,58173,58335,POINT (-119.662127 37.211164),4648,4646,4650,68.65,68.46,68.84,6771,6764,6778,POINT (-119.662127 37.211164)
2021-04-25,CO,8,504495,6388,6663,6660,6666,65.66,65.66,65.66,10147,10147,10147,POINT (-105.547832 38.998552),674,674,674,6.64,6.64,6.64,10147,10147,10147,POINT (-105.547832 38.998552),859,857,861,67.69,67.69,67.69,1269,1269,1269,POINT (-105.547832 38.998552)
2021-04-25,CT,9,334766,8047,6077,6077,6077,78.16,78.16,78.16,7775,7775,7775,POINT (-72.738288 41.575155),500,500,500,6.43,6.43,6.43,7775,7775,7775,POINT (-72.738288 41.575155),563,563,563,54.66,54.66,54.66,1030,1030,1030,POINT (-72.738288 41.575155)
2021-04-25,DE,10,103222,1616,1832,1832,1832,70.98,70.98,70.98,2581,2581,2581,POINT (-75.452394 38.994926),194,194,194,7.52,7.52,7.52,2581,2581,2581,POINT (-75.452394 38.994926),155,155,155,83.33,83.33,83.33,186,186,186,POINT (-75.452394 38.994926)
2021-04-25,DC,11,47323,1099,2086,2086,2086,77.03,77.03,77.03,2708,2708,2708,POINT (-77.016275 38.904785),172,172,172,6.35,6.35,6.35,2708,2708,2708,POINT (-77.016275 38.904785),237,237,237,76.21,76.21,76.21,311,311,311,POINT (-77.016275 38.904785)
2021-04-25,FL,12,2208576,34847,39821,39821,39821,76.07,76.07,76.07,52345,52345,52345,POINT (-82.420978 28.260731),3706,3696,3715,7.21,7.21,7.21,52345,52345,52345,POINT (-82.420978 28.260731),4880,4880,4880,75.98,75.98,75.98,6423,6423,6423,POINT (-82.420978 28.260731)
2021-04-25,GA,13,1069495,19357,14482,14287,14677,75.18,75.18,75.18,19264,19264,19264,POINT (-83.426574 32.638481),1366,1320,1413,7.09,7.09,7.09,19264,19264,19264,POINT (-83.426574 32.638481),2082,2080,2083,76.05,76.05,76.05,2737,2737,2737,POINT (-83.426574 32.638481)
2021-04-25,HI,15,32284,475,1751,1751,1751,70.55,70.55,70.55,2482,2482,2482,POINT (-157.854309 21.361013),52,51,52,2.07,2.07,2.07,2482,2482,2482,POINT (-157.854309 21.361013),144,144,144,65.75,65.75,65.75,219,219,219,POINT (-157.854309 21.361013)
2021-04-25,ID,16,186300,2033,1688,1678,1699,52.16,52.16,52.16,3237,3237,3237,POINT (-114.659366 44.389073),126,126,126,3.89,3.89,3.89,3237,3237,3237,POINT (-114.659366 44.389073),207,207,207,69.23,69.23,69.23,299,299,299,POINT (-114.659366 44.389073)
2021-04-25,IL,17,1324610,24139,18978,18975,18982,66.11,66.11,66.11,28707,28707,28707,POINT (-89.148632 40.124144),2131,2129,2132,7.42,7.42,7.42,28707,28707,28707,POINT (-89.148632 40.124144),2159,2159,2159,63.17,63.17,63.17,3418,3418,3418,POINT (-89.148632 40.124144)
2021-04-25,IN,18,718090,13274,10126,10123,10128,60.25,60.25,60.25,16806,16806,16806,POINT (-86.2818 39.919991),876,876,876,5.21,5.21,5.21,16806,16806,16806,POINT (-86.2818 39.919991),1455,1455,1455,66.68,66.68,66.68,2182,2182,2182,POINT (-86.2818 39.919991)
2021-04-25,IA,19,362923,5927,4403,4403,4403,57.54,57.54,57.54,7652,7652,7652,POINT (-93.500061 42.074659),184,184,185,2.44,2.44,2.44,7652,7652,7652,POINT (-93.500061 42.074659),430,430,430,65.25,65.25,65.25,659,659,659,POINT (-93.500061 42.074659)
2021-04-25,KS,20,309544,5009,4050,4048,4052,52.15,52.15,52.15,7766,7766,7766,POINT (-98.38018 38.484729),202,200,203,2.59,2.59,2.59,7766,7766,7766,POINT (-98.38018 38.484729),531,530,532,67.56,67.56,67.56,786,786,786,POINT (-98.38018 38.484729)
2021-04-25,KY,21,444211,6557,6847,6833,6861,55.62,55.62,55.62,12310,12310,12310,POINT (-85.290484 37.526683),430,430,430,3.49,3.49,3.49,12310,12310,12310,POINT (-85.290484 37.526683),1045,1043,1047,59.38,59.38,59.38,1760,1760,1760,POINT (-85.290484 37.526683)
2021-04-25,LA,22,455541,10336,7888,7881,7894,63.13,63.13,63.13,12495,12495,12495,POINT (-91.840238 30.921314),274,274,274,2.23,2.23,2.23,12495,12495,12495,POINT (-91.840238 30.921314),1061,1060,1062,60.25,60.25,60.25,1761,1761,1761,POINT (-91.840238 30.921314)
2021-04-25,ME,23,59776,772,1880,1880,1880,65.96,65.96,65.96,2850,2850,2850,POINT (-69.06137 45.117911),126,126,126,4.42,4.42,4.42,2850,2850,2850,POINT (-69.06137 45.117911),233,233,233,73.04,73.04,73.04,319,319,319,POINT (-69.06137 45.117911)
2021-04-25,MD,24,443443,8661,7977,7977,7977,80.02,80.02,80.02,9969,9969,9969,POINT (-76.687282 38.946466),1322,1322,1322,13.26,13.26,13.26,9969,9969,9969,POINT (-76.687282 38.946466),939,939,939,71.95,71.95,71.95,1305,1305,1305,POINT (-76.687282 38.946466)
2021-04-25,MA,25,682784,17550,13006,13006,13006,78.69,78.69,78.69,16528,16528,16528,POINT (-71.481104 42.151077),543,543,543,3.29,3.29,3.29,16528,16528,16528,POINT (-71.481104 42.151077),960,960,960,70.38,70.38,70.38,1364,1364,1364,POINT (-71.481104 42.151077)
2021-04-25,MI,26,911145,18398,16082,16080,16083,77.68,77.68,77.68,20701,20701,20701,POINT (-85.730977 44.874798),3614,3614,3614,17.46,17.46,17.46,20701,20701,20701,POINT (-85.730977 44.874798),2231,2231,2231,83.37,83.37,83.37,2676,2676,2676,POINT (-85.730977 44.874798)
2021-04-25,MN,27,568321,7157,6985,6984,6986,74.17,74.17,74.17,9418,9418,9418,POINT (-94.198308 46.349153),730,730,730,7.75,7.75,7.75,9418,9418,9418,POINT (-94.198308 46.349153),696,696,696,75.65,75.65,75.65,920,920,920,POINT (-94.198308 46.349153)
2021-04-25,MS,28,310349,7175,4572,4572,4572,58.91,58.91,58.91,7761,7761,7761,POINT (-89.65344 32.713378),227,227,227,2.92,2.92,2.92,7761,7761,7761,POINT (-89.65344 32.713378),549,549,549,66.79,66.79,66.79,822,822,822,POINT (-89.65344 32.713378)
2021-04-25,MO,29,597547,9180,10458,10458,10458,74.44,74.44,74.44,14048,14039,14057,POINT (-92.477244 38.3675),750,750,750,5.34,5.31,5.37,14048,14039,14057,POINT (-92.477244 38.3675),1276,1276,1276,76.5,76.5,76.5,1668,1668,1668,POINT (-92.477244 38.3675)
2021-04-25,MT,30,108170,1563,1774,1774,1774,62.18,62.18,62.18,2853,2853,2853,POINT (-109.645127 47.033521),51,51,51,1.79,1.79,1.79,2853,2853,2853,POINT (-109.645127 47.033521),119,119,119,51.29,51.29,51.29,232,232,232,POINT (-109.645127 47.033521)
2021-04-25,NE,31,218732,2356,2518,2513,2524,63.22,63.22,63.22,3984,3984,3984,POINT (-99.810595 41.527099),131,130,132,3.35,3.35,3.35,3984,3984,3984,POINT (-99.810595 41.527099),374,374,374,66.67,66.67,66.67,561,561,561,POINT (-99.810595 41.527099)
2021-04-25,NV,32,312840,5422,5055,5054,5057,66.74,66.74,66.74,7575,7575,7575,POINT (-114.916992 39.283294),318,318,318,4.29,4.29,4.29,7575,7575,7575,POINT (-114.916992 39.283294),595,595,595,69.03,69.03,69.03,862,862,862,POINT (-114.916992 39.283294)
2021-04-25,NH,33,93821,1284,1802,1802,1802,64.89,64.89,64.89,2777,2777,2777,POINT (-71.57139 43.680429),112,112,112,4.03,4.03,4.03,2777,2777,2777,POINT (-71.57139 43.680429),160,160,160,56.74,56.74,56.74,282,282,282,POINT (-71.57139 43.680429)
2021-04-25,NJ,34,997891,25380,13547,13547,13547,66.77,66.77,66.77,20288,20288,20288,POINT (-74.655514 40.110253),1799,1799,1799,8.87,8.87,8.87,20288,20288,20288,POINT (-74.655514 40.110253),1313,1313,1313,44.93,44.93,44.93,2922,2922,2922,POINT (-74.655514 40.110253)
2021-04-25,NM,35,196221,4026,2562,2537,2588,70.11,70.11,70.11,3655,3655,3655,POINT (-106.108388 34.421369),127,127,127,3.47,3.47,3.47,3655,3655,3655,POINT (-106.108388 34.421369),302,296,308,76.65,73.39,79.91,394,393,395,POINT (-106.108388 34.421369)
2021-04-25,NY,36,2029307,51471,33823,33802,33844,70.76,70.58,70.93,47802,47762,47842,POINT (-75.59655 42.921241),3813,3811,3815,7.98,7.92,8.03,47802,47762,47842,POINT (-75.59655 42.921241),3524,3522,3527,65.15,64.98,65.32,5410,5406,5414,POINT (-75.59655 42.921241)
2021-04-25,NC,37,963886,12553,15737,15737,15737,73.22,73.22,73.22,21494,21494,21494,POINT (-79.130883 35.52603),1102,1101,1102,5.15,5.15,5.15,21494,21494,21494,POINT (-79.130883 35.52603),1821,1821,1821,74.72,74.72,74.72,2437,2437,2437,POINT (-79.130883 35.52603)
2021-04-25,ND,38,106719,1517,1393,1384,1402,70.25,68.84,71.65,1983,1972,1994,POINT (-100.46931 47.446305),98,98,98,4.94,4.7,5.19,1983,1972,1994,POINT (-100.46931 47.446305),123,123,123,62.76,62.76,62.76,196,196,196,POINT (-100.46931 47.446305)
2021-04-25,OH,39,1064306,19122,19064,19056,19072,66.47,66.47,66.47,28680,28680,28680,POINT (-82.70936 40.415534),1645,1643,1647,5.75,5.75,5.75,28680,28680,28680,POINT (-82.70936 40.415534),2646,2646,2646,65.06,65.06,65.06,4067,4067,4067,POINT (-82.70936 40.415534)
2021-04-25,OK,40,446550,6716,5906,5882,5929,63.42,63.42,63.42,9312,9266,9358,POINT (-97.508297 35.583449),275,274,276,2.99,2.99,2.99,9312,9266,9358,POINT (-97.508297 35.583449),732,732,732,73.64,73.64,73.64,994,994,994,POINT (-97.508297 35.583449)
2021-04-25,OR,41,180700,2497,4941,4941,4941,73.37,73.37,73.37,6734,6734,6734,POINT (-120.605279 43.940449),369,369,369,5.48,5.48,5.48,6734,6734,6734,POINT (-120.605279 43.940449),524,524,524,67.96,67.96,67.96,771,771,771,POINT (-120.605279 43.940449)
2021-04-25,PA,42,1138529,26038,22703,22619,22788,76.05,75.19,76.91,29852,29755,29949,POINT (-77.838886 40.896694),2896,2895,2898,9.81,9.6,10.02,29852,29755,29949,POINT (-77.838886 40.896694),2808,2806,2810,76.51,76.38,76.65,3670,3636,3704,POINT (-77.838886 40.896694)
2021-04-25,RI,44,146324,2660,1973,1833,2113,89.11,70.98,107.25,2214,2071,2357,POINT (-71.534637 41.572574),171,171,171,7.72,7.72,7.72,2214,2071,2357,POINT (-71.534637 41.572574),125,125,125,86.21,86.21,86.21,145,145,145,POINT (-71.534637 41.572574)
2021-04-25,SC,45,574985,9430,6538,6031,7045,72.6,72.6,72.6,9006,8392,9620,POINT (-80.864614 33.878572),438,414,462,4.86,4.86,4.86,9006,8392,9620,POINT (-80.864614 33.878572),786,704,868,67.64,67.64,67.64,1162,1054,1270,POINT (-80.864614 33.878572)
2021-04-25,SD,46,121986,1958,1305,1305,1305,55.56,55.56,55.56,2349,2335,2363,POINT (-100.230491 44.43614),99,99,99,4.21,4.21,4.21,2349,2335,2363,POINT (-100.230491 44.43614),118,118,118,52.44,52.44,52.44,225,225,225,POINT (-100.230491 44.43614)
2021-04-25,TN,47,826672,12045,11818,11818,11818,67.04,67.04,67.04,17627,17627,17627,POINT (-86.343226 35.842998),860,860,860,5.0,5.0,5.0,17627,17627,17627,POINT (-86.343226 35.842998),1642,1640,1643,69.94,69.94,69.94,2347,2347,2347,POINT (-86.343226 35.842998)
2021-04-25,TX,48,2874314,50100,40659,40573,40745,68.89,68.46,69.33,59018,58928,59108,POINT (-99.317341 31.447238),3184,3176,3192,5.41,5.27,5.55,59018,58928,59108,POINT (-99.317341 31.447238),5314,5314,5314,83.04,83.04,83.04,6400,6399,6400,POINT (-99.317341 31.447238)
2021-04-25,UT,49,395495,2182,2763,2763,2763,52.0,52.0,52.0,5313,5313,5313,POINT (-111.678222 39.323779),156,156,156,2.94,2.94,2.94,5313,5313,5313,POINT (-111.678222 39.323779),367,367,367,59.39,59.39,59.39,618,618,618,POINT (-111.678222 39.323779)
2021-04-25,VT,50,22576,244,712,712,712,60.44,60.44,60.44,1178,1178,1178,POINT (-72.662695 44.075252),19,19,19,1.61,1.61,1.61,1178,1178,1178,POINT (-72.662695 44.075252),54,54,54,57.45,57.45,57.45,94,94,94,POINT (-72.662695 44.075252)
2021-04-25,VA,51,654210,10691,10892,10892,10892,67.61,67.61,67.61,16109,16109,16109,POINT (-78.666382 37.510861),947,947,947,5.88,5.88,5.88,16109,16109,16109,POINT (-78.666382 37.510861),1290,1287,1292,67.65,67.65,67.65,1906,1906,1906,POINT (-78.666382 37.510861)
2021-04-25,WA,53,397006,5478,8424,8424,8424,63.92,63.92,63.92,13180,13180,13180,POINT (-120.592492 47.411715),687,680,695,5.21,5.21,5.21,13180,13180,13180,POINT (-120.592492 47.411715),898,898,898,66.96,66.96,66.96,1341,1341,1341,POINT (-120.592492 47.411715)
2021-04-25,WV,54,151382,2821,3556,3556,3556,71.51,71.51,71.51,4973,4973,4973,POINT (-80.613729 38.642579),264,264,264,5.31,5.31,5.31,4973,4973,4973,POINT (-80.613729 38.642579),440,440,441,72.81,72.81,72.81,605,605,605,POINT (-80.613729 38.642579)
